1531254402117,W3,3,S,0,6,AFEVHK3N014
1531254402131,W3,3,S,0,14,AFEVHK3N014
1531254402167,W5,5,S,0,7,AFEVKCK9014
1531254402236,W5,5,D,0,7,AFEVKCK9014
1531254402265,W5,5,S,0,7,AFEVKWCH014
1531254402344,W5,5,D,100,7,AFEVKWCH014
1531254402402,W5,5,S,0,7,AFEVMVZM014
1531254402449,W5,5,D,0,7,AFEVMVZM014
1531254402733,W5,5,S,0,7,AFEVN6PB014
1531254402870,W5,5,D,101,7,AFEVN6PB014
1531254403458,W5,5,D,0,7,AFEVHK3N014
1531254403593,W0,6,D,0,12,AFEVHK3N014
1531254403628,W0,6,S,0,4,AFEVJ4EE014
1531254403693,W1,8,D,0,2,AFEVHK3N014
1531254403697,W0,6,D,0,4,AFEVJ4EE014
1531254403722,W7,7,D,0,1,AFEVHK3N014
1531254403724,W0,6,S,0,12,AFEVJ4EE014
1531254403745,W1,8,S,0,2,AFEVJ4EE014
1531254403788,W0,6,D,0,4,AFEVHK3N014
1531254403789,W7,7,S,0,1,AFEVJ4EE014
1531254403804,W0,6,D,0,12,AFEVJ4EE014
1531254403833,W0,6,S,0,12,AFEVKCK9014
1531254403833,W0,6,S,0,4,AFEVKCK9014
1531254403860,W1,8,D,0,2,AFEVJ4EE014
1531254403893,W0,6,D,0,4,AFEVKCK9014
1531254403897,W1,8,S,0,10,AFEVJ4EE014
1531254403915,W0,6,D,0,12,AFEVKCK9014
1531254403928,W0,6,S,0,4,AFEVKWCH014
1531254403931,W0,6,S,0,12,AFEVKWCH014
1531254403944,W7,7,D,0,1,AFEVJ4EE014
1531254403979,W7,7,S,0,9,AFEVJ4EE014
1531254403994,W1,8,D,0,10,AFEVJ4EE014
1531254403996,W1,8,D,0,10,AFEVHK3N014
1531254404033,W7,7,D,0,9,AFEVHK3N014
1531254404039,W1,8,S,0,10,AFEVKCK9014
1531254404041,W1,8,S,0,2,AFEVKCK9014
1531254404044,W0,6,D,0,4,AFEVKWCH014
1531254404071,W0,6,D,100,12,AFEVKWCH014
1531254404072,W0,6,S,0,4,AFEVMVZM014
1531254404077,W7,7,D,0,9,AFEVJ4EE014
1531254404083,W7,7,S,0,1,AFEVKCK9014
1531254404092,W7,7,S,0,9,AFEVKCK9014
1531254404117,W1,8,D,0,10,AFEVKCK9014
1531254404129,W0,6,S,0,12,AFEVMVZM014
1531254404137,W0,6,D,0,4,AFEVMVZM014
1531254404163,W7,7,D,0,9,AFEVKCK9014
1531254404167,W1,8,S,0,2,AFEVKWCH014
1531254404171,W0,6,S,0,4,AFEVN6PB014
1531254404176,W1,8,D,0,2,AFEVKCK9014
1531254404197,W1,8,S,0,10,AFEVKWCH014
1531254404209,W7,7,S,0,1,AFEVKWCH014
1531254404236,W7,7,D,0,1,AFEVKCK9014
1531254404247,W0,6,D,0,12,AFEVMVZM014
1531254404255,W4,1,D,0,3,AFEVHK3N014
1531254404255,W6,2,D,0,13,AFEVHK3N014
1531254404255,W7,7,S,0,9,AFEVKWCH014
1531254404269,W0,6,S,0,12,AFEVN6PB014
1531254404312,W1,8,D,3,10,AFEVKWCH014
1531254404322,W4,1,S,0,3,AFEVJ4EE014
1531254404323,W1,8,D,52,2,AFEVKWCH014
1531254404332,W7,7,D,17,9,AFEVKWCH014
1531254404337,W6,2,S,0,5,AFEVJ4EE014
1531254404340,W2,4,D,0,8,AFEVHK3N014
1531254404352,W1,8,S,0,2,AFEVMVZM014
1531254404355,W6,2,D,0,5,AFEVHK3N014
1531254404373,W1,8,S,0,10,AFEVMVZM014
1531254404382,W6,2,S,0,13,AFEVJ4EE014
1531254404389,W7,7,S,0,1,AFEVMVZM014
1531254404398,W2,4,S,0,0,AFEVJ4EE014
1531254404402,W7,7,D,21,1,AFEVKWCH014
1531254404405,W3,3,D,0,6,AFEVHK3N014
1531254404409,W4,1,D,0,3,AFEVJ4EE014
1531254404432,W7,7,S,0,9,AFEVMVZM014
1531254404435,W4,1,S,0,11,AFEVJ4EE014
1531254404441,W6,2,D,0,5,AFEVJ4EE014
1531254404458,W3,3,S,0,6,AFEVJ4EE014
1531254404460,W1,8,D,0,10,AFEVMVZM014
1531254404463,W1,8,D,0,2,AFEVMVZM014
1531254404498,W1,8,S,0,10,AFEVN6PB014
1531254404498,W1,8,S,0,2,AFEVN6PB014
1531254404502,W2,4,D,0,0,AFEVHK3N014
1531254404502,W6,2,D,0,13,AFEVJ4EE014
1531254404505,W0,6,D,100,4,AFEVN6PB014
1531254404506,W4,1,D,0,11,AFEVHK3N014
1531254404518,W7,7,D,0,9,AFEVMVZM014
1531254404522,W6,2,S,0,5,AFEVKCK9014
1531254404537,W3,3,D,0,14,AFEVHK3N014
1531254404542,W7,7,D,0,1,AFEVMVZM014
1531254404543,W6,2,S,0,13,AFEVKCK9014
1531254404544,W2,4,S,0,8,AFEVJ4EE014
1531254404562,W7,7,S,0,1,AFEVN6PB014
1531254404565,W7,7,S,0,9,AFEVN6PB014
1531254404577,W3,3,S,0,14,AFEVJ4EE014
1531254404579,W4,1,S,0,3,AFEVKCK9014
1531254404595,W4,1,D,0,11,AFEVJ4EE014
1531254404601,W3,3,D,0,6,AFEVJ4EE014
1531254404620,W6,2,D,0,5,AFEVKCK9014
1531254404621,W4,1,S,0,11,AFEVKCK9014
1531254404630,W2,4,D,2,0,AFEVJ4EE014
1531254404643,W2,4,D,0,8,AFEVJ4EE014
1531254404656,W1,8,D,101,10,AFEVN6PB014
1531254404668,W3,3,S,0,6,AFEVKCK9014
1531254404674,W6,2,D,0,13,AFEVKCK9014
1531254404688,W2,4,S,0,0,AFEVKCK9014
1531254404689,W2,4,S,0,8,AFEVKCK9014
1531254404707,W6,2,S,0,13,AFEVKWCH014
1531254404710,W7,7,D,113,9,AFEVN6PB014
1531254404711,W6,2,S,0,5,AFEVKWCH014
1531254404714,W3,3,D,0,14,AFEVJ4EE014
1531254404720,W4,1,D,0,3,AFEVKCK9014
1531254404736,W3,3,S,0,14,AFEVKCK9014
1531254404762,W4,1,S,0,3,AFEVKWCH014
1531254404775,W0,6,D,112,12,AFEVN6PB014
1531254404779,W2,4,D,0,8,AFEVKCK9014
1531254404780,W1,8,D,100,2,AFEVN6PB014
1531254404785,W4,1,D,0,11,AFEVKCK9014
1531254404790,W3,3,D,0,6,AFEVKCK9014
1531254404816,W4,1,S,0,11,AFEVKWCH014
1531254404831,W3,3,S,0,6,AFEVKWCH014
1531254404860,W2,4,D,0,0,AFEVKCK9014
1531254404864,W7,7,D,100,1,AFEVN6PB014
1531254404867,W2,4,S,0,0,AFEVKWCH014
1531254404879,W6,2,D,7,13,AFEVKWCH014
1531254404885,W6,2,D,9,5,AFEVKWCH014
1531254404910,W2,4,S,0,8,AFEVKWCH014
1531254404926,W3,3,D,9,6,AFEVKWCH014
1531254404927,W3,3,D,0,14,AFEVKCK9014
1531254404931,W4,1,D,37,3,AFEVKWCH014
1531254404943,W6,2,S,0,13,AFEVMVZM014
1531254404943,W6,2,S,0,5,AFEVMVZM014
1531254404967,W3,3,S,0,14,AFEVKWCH014
1531254404977,W7,7,S,0,1,AFEVP7WY014
1531254404977,W7,7,S,0,9,AFEVP7WY014
1531254404980,W0,6,S,0,12,AFEVP7WY014
1531254404980,W5,5,S,0,7,AFEVP7WY014
1531254404981,W1,8,S,0,10,AFEVP7WY014
1531254404981,W1,8,S,0,2,AFEVP7WY014
1531254404982,W0,6,S,0,4,AFEVP7WY014
1531254404989,W3,3,S,0,6,AFEVMVZM014
1531254405004,W4,1,S,0,3,AFEVMVZM014
1531254405026,W2,4,D,24,8,AFEVKWCH014
1531254405039,W6,2,D,0,5,AFEVMVZM014
1531254405044,W2,4,D,5,0,AFEVKWCH014
1531254405072,W6,2,D,0,13,AFEVMVZM014
1531254405073,W4,1,D,34,11,AFEVKWCH014
1531254405108,W6,2,S,0,5,AFEVN6PB014
1531254405115,W6,2,S,0,13,AFEVN6PB014
1531254405119,W5,5,D,101,7,AFEVP7WY014
1531254405128,W4,1,S,0,11,AFEVMVZM014
1531254405145,W3,3,D,0,6,AFEVMVZM014
1531254405151,W2,4,S,0,0,AFEVMVZM014
1531254405152,W2,4,S,0,8,AFEVMVZM014
1531254405154,W4,1,D,0,3,AFEVMVZM014
1531254405156,W7,7,D,105,9,AFEVP7WY014
1531254405172,W3,3,D,71,14,AFEVKWCH014
1531254405183,W3,3,S,0,14,AFEVMVZM014
1531254405188,W1,8,D,100,10,AFEVP7WY014
1531254405191,W4,1,S,0,3,AFEVN6PB014
1531254405224,W0,6,D,100,4,AFEVP7WY014
1531254405237,W3,3,S,0,6,AFEVN6PB014
1531254405256,W2,4,D,0,8,AFEVMVZM014
1531254405262,W7,7,S,0,1,AFEVPJZG014
1531254405264,W5,5,S,0,7,AFEVPJZG014
1531254405272,W0,6,S,0,4,AFEVPJZG014
1531254405275,W1,8,S,0,2,AFEVPJZG014
1531254405303,W2,4,S,0,0,AFEVN6PB014
1531254405304,W1,8,D,100,2,AFEVP7WY014
1531254405305,W6,2,D,100,5,AFEVN6PB014
1531254405316,W5,5,D,0,7,AFEVPJZG014
1531254405317,W4,1,D,0,11,AFEVMVZM014
1531254405319,W2,4,D,0,0,AFEVMVZM014
1531254405323,W3,3,D,11,14,AFEVMVZM014
1531254405334,W2,4,S,0,8,AFEVN6PB014
1531254405336,W7,7,D,100,1,AFEVP7WY014
1531254405337,W1,8,S,0,10,AFEVPJZG014
1531254405338,W4,1,S,0,11,AFEVN6PB014
1531254405346,W5,5,S,0,7,AFEVRP93014
1531254405349,W3,3,S,0,14,AFEVN6PB014
1531254405373,W7,7,S,0,9,AFEVPJZG014
1531254405392,W6,2,S,0,5,AFEVP7WY014
1531254405394,W0,6,D,0,4,AFEVPJZG014
1531254405416,W0,6,S,0,12,AFEVPJZG014
1531254405422,W1,8,D,0,2,AFEVPJZG014
1531254405438,W1,8,D,0,10,AFEVPJZG014
1531254405450,W6,2,D,112,13,AFEVN6PB014
1531254405456,W1,8,S,0,2,AFEVRP93014
1531254405459,W7,7,D,0,1,AFEVPJZG014
1531254405474,W1,8,S,0,10,AFEVRP93014
1531254405482,W7,7,S,0,1,AFEVRP93014
1531254405483,W3,3,D,100,6,AFEVN6PB014
1531254405500,W6,2,S,0,13,AFEVP7WY014
1531254405504,W7,7,D,0,9,AFEVPJZG014
1531254405515,W2,4,D,104,8,AFEVN6PB014
1531254405515,W7,7,S,0,9,AFEVRP93014
1531254405522,W4,1,D,100,3,AFEVN6PB014
1531254405547,W0,6,D,0,12,AFEVPJZG014
1531254405557,W3,3,S,0,6,AFEVP7WY014
1531254405582,W0,6,S,0,4,AFEVRP93014
1531254405613,W4,1,S,0,3,AFEVP7WY014
1531254405627,W2,4,S,0,0,AFEVP7WY014
1531254405673,W6,2,D,101,5,AFEVP7WY014
1531254405687,W4,1,D,106,11,AFEVN6PB014
1531254405713,W4,1,S,0,11,AFEVP7WY014
1531254405730,W3,3,D,106,14,AFEVN6PB014
1531254405738,W6,2,S,0,5,AFEVPJZG014
1531254405773,W3,3,D,100,6,AFEVP7WY014
1531254405775,W3,3,S,0,14,AFEVP7WY014
1531254405830,W2,4,D,101,0,AFEVN6PB014
1531254405831,W3,3,S,0,6,AFEVPJZG014
1531254405842,W6,2,D,0,5,AFEVPJZG014
1531254405868,W5,5,S,0,7,AFEVX33X014
1531254405877,W6,2,S,0,13,AFEVPJZG014
1531254405878,W2,4,S,0,8,AFEVP7WY014
1531254405881,W6,2,D,112,13,AFEVP7WY014
1531254405940,W6,2,S,0,5,AFEVRP93014
1531254405964,W3,3,D,0,6,AFEVPJZG014
1531254405990,W3,3,S,0,14,AFEVPJZG014
1531254405991,W4,1,D,100,3,AFEVP7WY014
1531254405992,W0,6,D,112,12,AFEVP7WY014
1531254406017,W0,6,S,0,12,AFEVRP93014
1531254406051,W4,1,S,0,3,AFEVPJZG014
1531254406076,W6,2,D,0,13,AFEVPJZG014
1531254406093,W6,2,S,0,13,AFEVRP93014
1531254406102,W2,4,D,104,8,AFEVP7WY014
1531254406105,W4,1,D,115,11,AFEVP7WY014
1531254406137,W4,1,S,0,11,AFEVPJZG014
1531254406163,W2,4,S,0,0,AFEVPJZG014
1531254406171,W4,1,D,0,3,AFEVPJZG014
1531254406190,W3,3,D,0,14,AFEVPJZG014
1531254406197,W2,4,D,101,0,AFEVP7WY014
1531254406227,W4,1,S,0,3,AFEVRP93014
1531254406232,W5,5,D,5,7,AFEVRP93014
1531254406238,W3,3,S,0,6,AFEVRP93014
1531254406246,W2,4,S,0,8,AFEVPJZG014
1531254406275,W5,5,S,0,7,AFEVXPZC014
1531254406347,W2,4,D,0,8,AFEVPJZG014
1531254406385,W3,3,D,116,14,AFEVP7WY014
1531254406393,W2,4,S,0,0,AFEVRP93014
1531254406424,W3,3,S,0,14,AFEVRP93014
1531254406425,W4,1,D,0,11,AFEVPJZG014
1531254406458,W2,4,D,0,0,AFEVPJZG014
1531254406458,W4,1,S,0,11,AFEVRP93014
1531254406494,W2,4,S,0,8,AFEVRP93014
1531254406830,W1,8,D,10,2,AFEVRP93014
1531254406840,W5,5,D,100,7,AFEVX33X014
1531254406878,W5,5,S,0,7,AFEVYG25014
1531254406892,W1,8,D,2,10,AFEVRP93014
1531254406901,W1,8,S,0,2,AFEVX33X014
1531254406909,W1,8,S,0,10,AFEVX33X014
1531254406937,W5,5,D,0,7,AFEVYG25014
1531254406978,W7,7,D,14,1,AFEVRP93014
1531254406981,W5,5,S,0,7,AFEW0K6U014
1531254407009,W7,7,S,0,1,AFEVX33X014
1531254407010,W0,6,D,1,4,AFEVRP93014
1531254407044,W0,6,D,6,12,AFEVRP93014
1531254407071,W0,6,S,0,12,AFEVX33X014
1531254407078,W0,6,S,0,4,AFEVX33X014
1531254407135,W7,7,D,1,9,AFEVRP93014
1531254407156,W7,7,S,0,9,AFEVX33X014
1531254407294,W6,2,D,8,13,AFEVRP93014
1531254407330,W3,3,D,2,14,AFEVRP93014
1531254407340,W6,2,S,0,5,AFEVX33X014
1531254407386,W3,3,S,0,6,AFEVX33X014
1531254407409,W6,2,D,0,5,AFEVRP93014
1531254407434,W6,2,S,0,13,AFEVX33X014
1531254407438,W3,3,D,2,6,AFEVRP93014
1531254407463,W3,3,S,0,14,AFEVX33X014
1531254407501,W4,1,D,2,3,AFEVRP93014
1531254407574,W4,1,S,0,3,AFEVX33X014
1531254407729,W4,1,D,1,11,AFEVRP93014
1531254407751,W4,1,S,0,11,AFEVX33X014
1531254407754,W2,4,D,5,8,AFEVRP93014
1531254407800,W1,8,D,100,10,AFEVX33X014
1531254407817,W2,4,S,0,0,AFEVX33X014
1531254407833,W1,8,S,0,2,AFEVXPZC014
1531254407834,W7,7,D,81,9,AFEVX33X014
1531254407866,W7,7,S,0,1,AFEVXPZC014
1531254407905,W7,7,D,100,1,AFEVX33X014
1531254407916,W0,6,D,100,4,AFEVX33X014
1531254407926,W7,7,S,0,9,AFEVXPZC014
1531254407950,W0,6,S,0,4,AFEVXPZC014
1531254407976,W3,3,D,78,6,AFEVX33X014
1531254408016,W2,4,D,73,0,AFEVRP93014
1531254408018,W3,3,S,0,6,AFEVXPZC014
1531254408045,W2,4,S,0,8,AFEVX33X014
1531254408113,W6,2,D,100,5,AFEVX33X014
1531254408126,W1,8,D,100,2,AFEVX33X014
1531254408158,W6,2,S,0,5,AFEVXPZC014
1531254408163,W1,8,S,0,10,AFEVXPZC014
1531254408168,W0,6,D,100,12,AFEVX33X014
1531254408206,W0,6,S,0,12,AFEVXPZC014
1531254408367,W6,2,D,100,13,AFEVX33X014
1531254408393,W6,2,S,0,13,AFEVXPZC014
1531254408513,W3,3,D,100,14,AFEVX33X014
1531254408544,W3,3,S,0,14,AFEVXPZC014
1531254408619,W4,1,D,100,3,AFEVX33X014
1531254408685,W4,1,S,0,3,AFEVXPZC014
1531254408790,W4,1,D,100,11,AFEVX33X014
1531254408807,W2,4,D,100,0,AFEVX33X014
1531254408838,W4,1,S,0,11,AFEVXPZC014
1531254408870,W2,4,S,0,0,AFEVXPZC014
1531254409173,W2,4,D,100,8,AFEVX33X014
1531254409200,W2,4,S,0,8,AFEVXPZC014
1531254410809,W5,5,D,37,7,AFEVXPZC014
1531254410877,W5,5,S,0,7,AFEW1ETX014
1531254411077,W5,5,D,0,7,AFEW1ETX014
1531254411149,W5,5,S,0,7,AFEW3RM9014
1531254412318,W0,6,D,20,4,AFEVXPZC014
1531254412336,W0,6,S,0,4,AFEVYG25014
1531254412423,W2,12,S,0,0,AFEVYG25014
1531254412425,W2,12,S,0,8,AFEVYG25014
1531254412436,W7,14,S,0,1,AFEVYG25014
1531254412438,W7,14,S,0,9,AFEVYG25014
1531254412472,W0,6,D,0,4,AFEVYG25014
1531254412493,W6,9,S,0,13,AFEVYG25014
1531254412496,W6,9,S,0,5,AFEVYG25014
1531254412500,W0,6,S,0,12,AFEVYG25014
1531254412511,W0,6,D,10,12,AFEVXPZC014
1531254412531,W3,11,S,0,6,AFEVYG25014
1531254412535,W3,11,S,0,14,AFEVYG25014
1531254412537,W0,6,S,0,4,AFEW0K6U014
1531254412617,W5,13,S,0,7,AFEW0RN2014
1531254412640,W0,6,D,0,12,AFEVYG25014
1531254412655,W0,6,S,0,12,AFEW0K6U014
1531254412675,W1,15,S,0,10,AFEVYG25014
1531254412676,W1,15,S,0,2,AFEVYG25014
1531254412681,W7,14,D,0,9,AFEVYG25014
1531254412701,W2,12,D,0,8,AFEVYG25014
1531254412754,W3,11,D,0,6,AFEVYG25014
1531254412757,W4,10,S,0,3,AFEVYG25014
1531254412759,W4,10,S,0,11,AFEVYG25014
1531254412765,W6,9,D,0,5,AFEVYG25014
1531254412778,W7,14,D,0,1,AFEVYG25014
1531254412802,W1,8,D,38,2,AFEVXPZC014
1531254412836,W6,9,D,0,13,AFEVYG25014
1531254412842,W7,14,S,0,1,AFEW0RN2014
1531254412852,W1,8,S,0,2,AFEW0K6U014
1531254412858,W7,14,S,0,9,AFEW0RN2014
1531254412873,W3,11,D,0,14,AFEVYG25014
1531254412893,W2,12,D,1,0,AFEVYG25014
1531254412896,W1,15,D,0,10,AFEVYG25014
1531254413005,W4,10,D,0,3,AFEVYG25014
1531254413007,W1,15,D,0,2,AFEVYG25014
1531254413015,W2,12,S,0,0,AFEW0RN2014
1531254413041,W2,12,S,0,8,AFEW0RN2014
1531254413061,W6,9,S,0,13,AFEW0RN2014
1531254413062,W3,11,S,0,6,AFEW0RN2014
1531254413070,W3,11,S,0,14,AFEW0RN2014
1531254413071,W6,9,S,0,5,AFEW0RN2014
1531254413072,W1,15,S,0,10,AFEW0RN2014
1531254413076,W1,15,S,0,2,AFEW0RN2014
1531254413094,W4,10,D,1,11,AFEVYG25014
1531254413229,W4,10,S,0,11,AFEW0RN2014
1531254413236,W4,10,S,0,3,AFEW0RN2014
1531254413379,W5,5,D,1,7,AFEW0K6U014
1531254413445,W7,7,D,14,9,AFEVXPZC014
1531254413478,W7,7,S,0,1,AFEW0K6U014
1531254413672,W5,5,S,0,7,AFEW49AC014
1531254413857,W5,5,D,138,7,AFEW49AC014
1531254414229,W5,13,D,5,7,AFEW0RN2014
1531254414464,W1,8,D,18,10,AFEVXPZC014
1531254414501,W1,8,S,0,10,AFEW0K6U014
1531254414908,W7,7,D,42,1,AFEVXPZC014
1531254414937,W7,7,S,0,9,AFEW0K6U014
1531254415142,W3,11,D,2,14,AFEW0RN2014
1531254415171,W6,9,D,8,13,AFEW0RN2014
1531254415239,W3,11,S,0,6,AFEW1ETX014
1531254415249,W4,10,D,1,11,AFEW0RN2014
1531254415352,W4,10,S,0,3,AFEW1ETX014
1531254415402,W6,9,S,0,5,AFEW1ETX014
1531254415406,W1,15,D,10,2,AFEW0RN2014
1531254415416,W7,14,D,1,9,AFEW0RN2014
1531254415492,W3,11,D,0,6,AFEW1ETX014
1531254415520,W7,14,D,14,1,AFEW0RN2014
1531254415544,W3,11,S,0,14,AFEW1ETX014
1531254415570,W4,10,D,2,3,AFEW0RN2014
1531254415581,W1,15,D,2,10,AFEW0RN2014
1531254415581,W6,9,D,1,5,AFEW1ETX014
1531254415601,W1,15,S,0,2,AFEW1ETX014
1531254415628,W4,10,S,0,11,AFEW1ETX014
1531254415646,W6,9,S,0,13,AFEW1ETX014
1531254415652,W7,14,S,0,1,AFEW1ETX014
1531254415653,W1,15,S,0,10,AFEW1ETX014
1531254415676,W7,14,S,0,9,AFEW1ETX014
1531254415703,W2,12,D,5,8,AFEW0RN2014
1531254415709,W4,10,D,5,3,AFEW1ETX014
1531254415810,W3,11,D,2,6,AFEW0RN2014
1531254415814,W4,10,S,0,3,AFEW3RM9014
1531254415815,W6,9,D,0,5,AFEW0RN2014
1531254415823,W7,14,D,0,9,AFEW1ETX014
1531254415835,W1,15,D,0,10,AFEW1ETX014
1531254415875,W6,9,S,0,5,AFEW3RM9014
1531254415878,W7,14,S,0,1,AFEW3RM9014
1531254415888,W3,11,S,0,6,AFEW3RM9014
1531254415916,W1,15,D,27,2,AFEW1ETX014
1531254415919,W7,14,D,15,1,AFEW1ETX014
1531254415922,W1,15,S,0,2,AFEW3RM9014
1531254415928,W2,12,S,0,0,AFEW1ETX014
1531254415929,W6,9,D,2,13,AFEW1ETX014
1531254415981,W7,14,S,0,9,AFEW3RM9014
1531254415985,W6,9,S,0,13,AFEW3RM9014
1531254415987,W1,15,S,0,10,AFEW3RM9014
1531254416007,W4,10,D,0,11,AFEW1ETX014
1531254416018,W3,11,D,43,14,AFEW1ETX014
1531254416036,W4,10,S,0,11,AFEW3RM9014
1531254416080,W3,11,S,0,14,AFEW3RM9014
1531254416206,W2,12,D,73,0,AFEW0RN2014
1531254416418,W2,12,D,38,0,AFEW1ETX014
1531254416590,W4,1,D,31,3,AFEVXPZC014
1531254416648,W4,1,S,0,3,AFEW0K6U014
1531254416864,W6,2,D,21,5,AFEVXPZC014
1531254416915,W6,2,S,0,5,AFEW0K6U014
1531254416992,W3,3,D,23,6,AFEVXPZC014
1531254417040,W3,3,S,0,6,AFEW0K6U014
1531254417158,W0,6,D,0,4,AFEW0K6U014
1531254417236,W0,6,S,0,4,AFEW1ETX014
1531254417329,W6,2,D,17,13,AFEVXPZC014
1531254417340,W0,6,D,0,12,AFEW0K6U014
1531254417356,W0,6,S,0,12,AFEW1ETX014
1531254417357,W6,2,S,0,13,AFEW0K6U014
1531254417358,W4,1,D,15,11,AFEVXPZC014
1531254417381,W4,1,S,0,11,AFEW0K6U014
1531254417468,W0,6,D,12,4,AFEW1ETX014
1531254417501,W0,6,S,0,4,AFEW3RM9014
1531254417575,W0,6,D,0,12,AFEW1ETX014
1531254417587,W0,6,S,0,12,AFEW3RM9014
1531254418018,W3,3,D,22,14,AFEVXPZC014
1531254418060,W3,3,S,0,14,AFEW0K6U014
1531254418458,W2,4,D,41,0,AFEVXPZC014
1531254418523,W2,4,S,0,0,AFEW0K6U014
1531254418617,W2,12,S,0,4,AFEW0RN2014
1531254418706,W2,12,S,0,12,AFEW0RN2014
1531254418866,W2,4,D,13,8,AFEVXPZC014
1531254418891,W2,4,S,0,8,AFEW0K6U014
1531254418929,W5,5,D,43,7,AFEW3RM9014
1531254419582,W5,5,S,0,7,AFEW4BNB014
1531254419863,W5,5,S,0,0,AFEW49AC014
1531254419920,W5,13,S,0,1,AFEW49AC014
1531254419937,W5,13,S,0,2,AFEW49AC014
1531254420288,W5,5,D,41,0,AFEW49AC014
1531254420329,W5,5,S,0,3,AFEW49AC014
1531254420341,W5,13,D,138,1,AFEW49AC014
1531254420356,W5,13,D,157,2,AFEW49AC014
1531254420550,W5,13,S,0,4,AFEW49AC014
1531254420627,W5,13,S,0,5,AFEW49AC014
1531254420705,W5,5,D,184,3,AFEW49AC014
1531254420798,W5,5,S,0,6,AFEW49AC014
1531254420845,W2,12,D,6,12,AFEW0RN2014
1531254420910,W2,12,S,0,8,AFEW1ETX014
1531254420968,W5,13,D,164,4,AFEW49AC014
1531254421019,W5,13,D,165,5,AFEW49AC014
1531254421063,W5,13,S,0,8,AFEW49AC014
1531254421088,W2,12,D,2,8,AFEW1ETX014
1531254421105,W5,5,D,152,6,AFEW49AC014
1531254421109,W5,13,S,0,9,AFEW49AC014
1531254421166,W5,5,S,0,10,AFEW49AC014
1531254421295,W5,13,D,11,9,AFEW49AC014
1531254421341,W5,13,S,0,11,AFEW49AC014
1531254421396,W5,13,D,174,8,AFEW49AC014
1531254421433,W2,12,D,1,4,AFEW0RN2014
1531254421469,W5,13,S,0,12,AFEW49AC014
1531254421511,W5,5,D,132,10,AFEW49AC014
1531254421559,W5,5,S,0,13,AFEW49AC014
1531254421662,W2,12,S,0,8,AFEW3RM9014
1531254421677,W2,12,S,0,0,AFEW3RM9014
1531254421834,W5,13,D,132,11,AFEW49AC014
1531254421851,W5,13,D,146,12,AFEW49AC014
1531254421930,W5,13,S,0,14,AFEW49AC014
1531254422021,W5,5,D,142,13,AFEW49AC014
1531254422081,W5,5,S,0,7,AFEW5FVK014
1531254422321,W5,13,D,121,14,AFEW49AC014
1531254423253,W5,5,D,0,7,AFEW4BNB014
1531254423321,W1,8,D,8,2,AFEW0K6U014
1531254423340,W7,7,D,6,1,AFEW0K6U014
1531254423368,W1,8,S,0,2,AFEW4BNB014
1531254423368,W7,7,S,0,1,AFEW4BNB014
